lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.02777,5.05841,5.11412,2.40617,-1.82988,-1.84531,-1.85455,-2.03113,-1.8363,-1.80062,-1.79966,-1.80424,-1.81733,-1.86433,-2.07125,-1.79741,-1.98565,-1.79702,-1.79851,-1.82449,-1.79748,-1.90147,-1.82455,-1.80639,-1.80835,-2.18475,-1.88853,-2.13538,-2.05083,-1.89644,-1.79765,-1.80288,-1.80601,-2.00134,-2.23924,-2.13734,-1.82686,-2.12321,-1.82087,-1.85417,-1.81056,-2.35484,-2.0383,-1.88867,-2.02003,-1.95849,-2.0524,-1.84912,-1.80241,-1.88054,-1.94348,-1.81006,-1.97141,-1.81989,-1.92343,-1.88409,-2.45768,-1.82075,-1.79951,-1.8114,-1.80303,-1.80133,-1.79971,-1.81889,-1.84419,-1.94153,-1.81017,-1.94001,-2.22636,-1.79775,-1.7971,-1.93745,-1.82873,-1.90279,-2.23873,-1.81963,-2.0392,-1.8077,-1.89814,-1.89196,-1.87567,-1.81088,-1.80469,-1.79712,-1.9971,-1.85029,-1.8383,-2.04402,-2.10689,-2.02297,-1.81615,-2.30495,-1.79905,-1.82308,-2.38954,-1.79732,-2.04817,-2.03436,-1.8009,-2.02428,-1.81114,-2.33922,-1.84196,-1.80717,-32.6448,-5.40563,105.516,101,96.5863,92.2752,88.0666,83.9607,79.9574,76.0567,72.2586,68.563,64.9701,61.4798,58.092,54.8069,51.6243,48.5444,45.5671,42.6923,39.9201,37.2506,34.6836,32.2193,29.8575,27.5983,25.4418,23.3878,21.4364,19.5876,17.8414,16.1978,14.6569,13.2185,11.8827,10.6495,9.51886,8.49086,7.56545,6.74264,6.02242,5.40481,4.88979,4.47736,4.16754,3.96031,3.85568,3.85364,3.9542,4.15736,4.46312,4.87147,5.38242,5.99597,6.71211,7.53085,8.45219,9.47613,10.6027,11.8318,13.1635,14.5978,16.1348,17.7743,19.5164,21.3611,23.3084,25.3583,27.5108,29.7659,32.1236,34.5839,37.1468,39.8123,42.5804,45.4511,48.4243,51.5002,54.6787,57.9598,61.3434,64.8297,68.4185,72.11,75.9041,79.8007,83.8,87.9018,92.1062,96.4133,100.823,105.335,109.95,114.667,119.487,124.41,129.435,134.563,139.794,145.127,150.562,156.1,156.1,216.464
0,5.00022,5.0063,5.08714,2.39919,-1.79635,-1.80271,-1.80835,-1.93126,-1.80217,-1.79587,-1.79612,-1.79411,-1.7973,-1.91053,-1.99596,-1.8025,-1.93051,-1.79707,-1.79439,-1.80691,-1.79477,-1.87201,-1.83725,-1.79762,-1.81401,-2.14633,-1.86998,-2.1059,-2.07238,-1.90693,-1.79594,-1.79792,-1.80086,-1.9898,-2.25126,-2.14537,-1.82203,-2.12785,-1.81694,-1.85298,-1.80725,-2.35294,-2.03575,-1.88582,-2.01908,-1.95592,-2.05197,-1.84589,-1.79925,-1.87659,-1.93872,-1.8062,-1.96468,-1.81499,-1.9151,-1.8756,-2.47891,-1.81374,-1.79856,-1.81351,-1.79726,-1.79583,-1.80039,-1.80806,-1.82813,-1.9128,-1.79968,-1.9065,-2.29115,-1.79464,-1.7986,-1.89356,-1.807,-1.95083,-2.14456,-1.79916,-1.96119,-1.79426,-1.84394,-1.83722,-1.82438,-1.84767,-1.83713,-1.80703,-1.89414,-1.80264,-1.91638,-1.91351,-1.95269,-1.88978,-1.79537,-2.07731,-1.8498,-1.7954,-2.11373,-1.84858,-1.872,-1.85985,-1.82582,-1.84612,-1.81361,-2.01497,-1.79833,-1.94535,-36.1095,-4.08276,105.061,100.567,96.1752,91.8853,87.6974,83.6115,79.6276,75.7458,71.966,68.2883,64.7126,61.2389,57.8672,54.5976,51.4301,48.3645,45.401,42.5395,39.7801,37.1227,34.5674,32.114,29.7627,27.5135,25.3663,23.3211,21.3779,19.5368,17.7977,16.1607,14.6257,13.1927,11.8617,10.6328,9.50595,8.48111,7.55831,6.73754,6.01881,5.40211,4.88745,4.47482,4.16423,3.95567,3.84915,3.84466,3.9422,4.14179,4.4434,4.84705,5.35274,5.96046,6.67022,7.48201,8.39584,9.4117,10.5296,11.7495,13.0715,14.4955,16.0215,17.6496,19.3797,21.2119,23.146,25.1822,27.3205,29.5608,31.9031,34.3474,36.8938,39.5422,42.2927,45.1452,48.0997,51.1563,54.3149,57.5755,60.9382,64.4029,67.9696,71.6384,75.4092,79.282,83.2569,87.3338,91.5128,95.7937,100.177,104.662,109.249,113.938,118.729,123.622,128.618,133.715,138.914,144.215,149.619,155.124,155.124,215.133
0,5.00004,5.05307,4.95528,2.37162,-1.78636,-1.78273,-1.78269,-1.8547,-1.78269,-1.80383,-1.80425,-1.79383,-1.78421,-1.97833,-1.91119,-1.81757,-1.86133,-1.80409,-1.79422,-1.78319,-1.79548,-1.82122,-1.86922,-1.78302,-1.83278,-2.05343,-1.82261,-2.02053,-2.15375,-1.95393,-1.79608,-1.78258,-1.78269,-1.92625,-2.34654,-2.22495,-1.79354,-2.20134,-1.79092,-1.87577,-1.78584,-2.27147,-1.97764,-1.84615,-2.06619,-1.90901,-2.10022,-1.81556,-1.78317,-1.84251,-1.89846,-1.78722,-1.92421,-1.79381,-1.88069,-1.84584,-2.54458,-1.79407,-1.79268,-1.81231,-1.78324,-1.7827,-1.79414,-1.79129,-1.80879,-1.88839,-1.78543,-1.88415,-2.31869,-1.78426,-1.78962,-1.87508,-1.79283,-1.95274,-2.12853,-1.78647,-1.94707,-1.78257,-1.83125,-1.8251,-1.81271,-1.83783,-1.82643,-1.79538,-1.88693,-1.79214,-1.90356,-1.90987,-1.95186,-1.88681,-1.78314,-2.08624,-1.83301,-1.78297,-2.12917,-1.83004,-1.87369,-1.86112,-1.80747,-1.84724,-1.79607,-2.03432,-1.78398,-1.91532,-36.5569,-4.25625,104.691,100.202,95.8147,91.5297,87.3466,83.2656,79.2867,75.4097,71.6348,67.962,64.3911,60.9223,57.5556,54.2908,51.1281,48.0674,45.1088,42.2522,39.4976,36.845,34.2945,31.846,29.4995,27.2551,25.1127,23.0723,21.134,19.2977,17.5634,15.9312,14.4009,12.9728,11.6466,10.4225,9.30041,8.28035,7.36232,6.54633,5.83237,5.22043,4.71053,4.30266,3.99683,3.79302,3.69124,3.6915,3.79379,3.9981,4.30445,4.71283,5.22324,5.83569,6.55016,7.36667,8.2852,9.30577,10.4284,11.653,12.9797,14.4084,15.9391,17.5718,19.3066,21.1434,23.0823,25.1232,27.2661,29.511,31.858,34.307,36.858,39.5111,42.2662,45.1233,48.0825,51.1437,54.3069,57.5722,60.9394,64.4088,67.9801,71.6535,75.4289,79.3063,83.2858,87.3673,91.5509,95.8364,100.224,104.714,109.305,113.999,118.795,123.692,128.692,133.794,138.998,144.304,149.712,155.222,155.222,215.275
0,5.00534,5.00524,5.00791,2.30722,-1.75937,-1.76743,-1.77392,-1.91258,-1.76578,-1.75622,-1.75655,-1.75498,-1.75904,-1.8786,-1.97513,-1.76396,-1.90208,-1.75843,-1.75545,-1.76792,-1.75605,-1.83563,-1.80492,-1.75785,-1.77939,-2.12321,-1.83073,-2.07816,-2.07041,-1.88691,-1.75854,-1.75739,-1.75982,-1.95138,-2.27435,-2.15761,-1.77903,-2.13958,-1.77384,-1.82942,-1.76467,-2.32652,-1.99451,-1.84072,-2.02102,-1.9114,-2.05883,-1.80049,-1.75761,-1.83056,-1.89301,-1.76316,-1.91927,-1.77089,-1.86887,-1.82931,-2.53786,-1.76978,-1.76378,-1.78353,-1.7562,-1.75538,-1.76624,-1.76495,-1.78356,-1.86771,-1.75809,-1.86182,-2.32431,-1.75708,-1.76317,-1.84987,-1.76475,-1.94036,-2.11185,-1.75818,-1.92159,-1.75498,-1.80195,-1.79549,-1.78291,-1.81941,-1.80698,-1.77181,-1.85645,-1.76251,-1.89347,-1.87885,-1.92125,-1.85509,-1.75671,-2.05791,-1.81615,-1.75646,-2.10136,-1.81301,-1.84112,-1.82856,-1.78716,-1.81479,-1.77364,-2.00395,-1.75814,-1.90801,-38.6992,-4.32564,105.115,100.616,96.2188,91.9238,87.731,83.6403,79.6518,75.7654,71.9811,68.299,64.719,61.2411,57.8654,54.5918,51.4204,48.3511,45.3839,42.5189,39.756,37.0953,34.5367,32.0802,29.7259,27.4737,25.3237,23.2758,21.33,19.4864,17.7449,16.1056,14.5684,13.1333,11.8004,10.5696,9.44092,8.41441,7.49004,6.6678,5.94771,5.32976,4.81395,4.40027,4.08874,3.87934,3.77208,3.76697,3.86399,4.06315,4.36445,4.76789,5.27347,5.88119,6.59105,7.40304,8.31718,9.33346,10.4519,11.6724,12.9951,14.42,15.9469,17.576,19.3073,21.1407,23.0762,25.1139,27.2537,29.4956,31.8397,34.286,36.8343,39.4848,42.2375,45.0923,48.0492,51.1082,54.2694,57.5328,60.8983,64.3659,67.9356,71.6075,75.3816,79.2578,83.2361,87.3165,91.4991,95.7839,100.171,104.66,109.251,113.944,118.74,123.637,128.637,133.739,138.943,144.249,149.657,155.168,155.168,215.231
0,5.01582,5.05704,5.01377,2.18352,-1.70519,-1.71406,-1.72089,-1.87416,-1.71118,-1.70165,-1.7022,-1.69994,-1.70331,-1.84536,-1.9349,-1.71245,-1.8538,-1.70563,-1.70128,-1.71087,-1.70243,-1.78024,-1.76401,-1.7014,-1.73338,-2.08792,-1.77403,-2.03862,-2.07471,-1.86198,-1.70657,-1.70097,-1.70289,-1.90237,-2.30746,-2.17333,-1.7214,-2.15136,-1.71653,-1.79209,-1.70786,-2.31603,-1.95403,-1.78827,-2.0091,-1.86626,-2.04953,-1.74729,-1.70216,-1.78136,-1.85117,-1.70861,-1.88282,-1.71792,-1.829,-1.78549,-2.56213,-1.71859,-1.70778,-1.72752,-1.70251,-1.70129,-1.70858,-1.71591,-1.74074,-1.84484,-1.70751,-1.84161,-2.28286,-1.70002,-1.70305,-1.83504,-1.72224,-1.86539,-2.16558,-1.7129,-1.93887,-1.70333,-1.78585,-1.77846,-1.76125,-1.73732,-1.72632,-1.70291,-1.87829,-1.73277,-1.78967,-1.92024,-1.98338,-1.89352,-1.70422,-2.18392,-1.72028,-1.70663,-2.26122,-1.71492,-1.89934,-1.88288,-1.70178,-1.86727,-1.7,-2.17294,-1.71116,-1.75877,-40.7855,-5.38223,105.124,100.62,96.2175,91.9177,87.7202,83.6252,79.6324,75.742,71.954,68.2683,64.685,61.2041,57.8255,54.5492,51.3753,48.3037,45.3345,42.4677,39.7032,37.0411,34.4813,32.0238,29.6688,27.416,25.2657,23.2176,21.272,19.4287,17.6877,16.0491,14.5128,13.0789,11.7474,10.5182,9.39137,8.36688,7.44475,6.62497,5.90754,5.29247,4.77975,4.36938,4.06137,3.85571,3.7524,3.75145,3.85284,4.0566,4.3627,4.77116,5.28197,5.89514,6.61066,7.42853,8.34876,9.37134,10.4963,11.7236,13.0532,14.4852,16.0195,17.6562,19.3953,21.2367,23.1804,25.2266,27.375,29.6258,31.979,34.4345,36.9924,39.6526,42.4152,45.2802,48.2475,51.3171,54.4891,57.7634,61.1402,64.6192,68.2006,71.8844,75.6705,79.559,83.5498,87.643,91.8385,96.1364,100.537,105.039,109.644,114.351,119.161,124.073,129.087,134.204,139.423,144.745,150.168,155.695,155.695,215.926
0,4.99812,5.03032,4.93468,2.33501,-1.76939,-1.76696,-1.76768,-1.84886,-1.76695,-1.78526,-1.7857,-1.77606,-1.76782,-1.95813,-1.90859,-1.79879,-1.85496,-1.78598,-1.77674,-1.76834,-1.77803,-1.81103,-1.85064,-1.76713,-1.81474,-2.05579,-1.81182,-2.02052,-2.14051,-1.93774,-1.77937,-1.76696,-1.76734,-1.91953,-2.34109,-2.21718,-1.77923,-2.19426,-1.77622,-1.86156,-1.77063,-2.27354,-1.96913,-1.83281,-2.05978,-1.8969,-2.09626,-1.80032,-1.76751,-1.82725,-1.8839,-1.77119,-1.90917,-1.77737,-1.86408,-1.82861,-2.56739,-1.77704,-1.77947,-1.80139,-1.76722,-1.76696,-1.78186,-1.77364,-1.78959,-1.86647,-1.76847,-1.86126,-2.34653,-1.77067,-1.77797,-1.85035,-1.77368,-1.96154,-2.09696,-1.76855,-1.91682,-1.76729,-1.80592,-1.8,-1.78875,-1.83918,-1.82636,-1.7886,-1.85412,-1.77126,-1.91788,-1.8734,-1.91186,-1.85083,-1.77118,-2.0364,-1.83989,-1.77114,-2.07372,-1.83811,-1.83464,-1.82314,-1.81081,-1.81031,-1.79574,-1.97581,-1.77558,-1.94788,-38.3048,-4.10476,104.736,100.247,95.8591,91.5736,87.3901,83.3085,79.329,75.4514,71.6759,68.0023,64.4308,60.9612,57.5936,54.328,51.1644,48.1028,45.1432,42.2856,39.5299,36.8763,34.3246,31.875,29.5273,27.2816,25.138,23.0963,21.1566,19.3189,17.5832,15.9494,14.4177,12.988,11.6602,10.4345,9.31072,8.28895,7.36917,6.55139,5.8356,5.2218,4.70999,4.30018,3.99235,3.78652,3.68268,3.68084,3.78098,3.98312,4.28725,4.69337,5.20148,5.81159,6.52369,7.33778,8.25386,9.27193,10.392,11.6141,12.9381,14.3642,15.8922,17.5222,19.2542,21.0882,23.0242,25.0622,27.2022,29.4442,31.7882,34.2341,36.7821,39.432,42.184,45.0379,47.9938,51.0518,54.2117,57.4736,60.8375,64.3033,67.8712,71.5411,75.3129,79.1868,83.1626,87.2405,91.4203,95.7021,100.086,104.572,109.16,113.849,118.641,123.535,128.531,133.628,138.828,144.13,149.534,155.039,155.039,215.049
0,4.98223,5.01343,5.04534,2.26616,-1.75001,-1.74066,-1.73773,-1.79693,-1.7392,-1.76993,-1.76912,-1.7546,-1.74073,-1.96496,-1.8698,-1.77857,-1.82055,-1.76123,-1.74963,-1.73799,-1.74977,-1.78312,-1.82523,-1.73713,-1.785,-2.05328,-1.78953,-2.02,-2.11471,-1.904,-1.74619,-1.73737,-1.73887,-1.91906,-2.30715,-2.17834,-1.75733,-2.15177,-1.75388,-1.81843,-1.74605,-2.32478,-1.98429,-1.82641,-2.01008,-1.90254,-2.04573,-1.78724,-1.74065,-1.8205,-1.88767,-1.74756,-1.91663,-1.75661,-1.86332,-1.82082,-2.52729,-1.75539,-1.74411,-1.76299,-1.73913,-1.73791,-1.74692,-1.74894,-1.76885,-1.85727,-1.74064,-1.84894,-2.32725,-1.7394,-1.74628,-1.83145,-1.74547,-1.93919,-2.09016,-1.73869,-1.89369,-1.73765,-1.77485,-1.76777,-1.7558,-1.82423,-1.81149,-1.76829,-1.81288,-1.73826,-1.92758,-1.82469,-1.85824,-1.79965,-1.75126,-1.96575,-1.85212,-1.75449,-1.98767,-1.85924,-1.77258,-1.76258,-1.83015,-1.75145,-1.81237,-1.87094,-1.77949,-2.04406,-41.9848,-3.6964,104.534,100.059,95.6849,91.4129,87.2426,83.174,79.207,75.3417,71.5781,67.9161,64.3558,60.8972,57.5402,54.2849,51.1313,48.0793,45.129,42.2804,39.5334,36.8881,34.3445,31.9025,29.5623,27.3236,25.1867,23.1514,21.2178,19.3858,17.6555,16.0269,14.5,13.0747,11.7511,10.5291,9.40886,8.39025,7.47331,6.65804,5.94443,5.3325,4.82223,4.41362,4.10669,3.90142,3.79782,3.79589,3.89563,4.09703,4.4001,4.80484,5.31125,5.91932,6.62906,7.44047,8.35355,9.3683,10.4847,11.7028,13.0225,14.444,15.967,17.5918,19.3182,21.1463,23.0761,25.1075,27.2406,29.4753,31.8118,34.2498,36.7896,39.431,42.1741,45.0189,47.9653,51.0134,54.1632,57.4146,60.7677,64.2225,67.7789,71.437,75.1968,79.0583,83.0214,87.0862,91.2526,95.5207,99.8905,104.362,108.935,113.61,118.386,123.264,128.244,133.326,138.509,143.794,149.18,154.668,154.668,214.486
0,5.03066,4.96727,4.96465,2.28286,-1.83949,-1.86353,-1.87588,-2.12391,-1.84131,-1.7707,-1.76675,-1.77722,-1.80107,-1.78024,-2.14452,-1.74741,-2.02664,-1.75033,-1.75597,-1.8009,-1.75128,-1.90177,-1.75936,-1.76729,-1.74881,-2.2326,-1.87249,-2.16534,-1.99308,-1.8364,-1.74437,-1.75507,-1.75863,-1.9869,-2.21795,-2.11081,-1.77995,-2.10292,-1.77095,-1.80944,-1.75799,-2.34968,-1.99988,-1.83668,-2.01082,-1.90613,-2.05472,-1.78987,-1.74661,-1.81803,-1.87922,-1.75101,-1.90294,-1.75752,-1.85136,-1.81225,-2.57267,-1.75568,-1.7569,-1.77982,-1.74468,-1.74437,-1.75998,-1.75133,-1.76802,-1.84861,-1.74602,-1.84391,-2.34716,-1.74784,-1.75491,-1.83535,-1.75281,-1.93911,-2.10392,-1.74742,-1.91487,-1.74437,-1.7948,-1.78921,-1.77685,-1.80298,-1.78962,-1.75645,-1.8646,-1.75789,-1.86243,-1.89827,-1.94954,-1.87763,-1.74443,-2.11748,-1.78066,-1.74502,-2.186,-1.77272,-1.8867,-1.87432,-1.75231,-1.86365,-1.7455,-2.1226,-1.74802,-1.81809,-37.9747,-5.05236,105.895,101.366,96.9406,92.6175,88.397,84.2793,80.2642,76.3517,72.5419,68.8347,65.2302,61.7284,58.3292,55.0327,51.8388,48.7476,45.759,42.8731,40.0899,37.4093,34.8314,32.3561,29.9835,27.7135,25.5462,23.4815,21.5195,19.6602,17.9035,16.2495,14.6981,13.2494,11.9033,10.6599,9.51916,8.48106,7.54563,6.71284,5.98271,5.35524,4.83043,4.40827,4.08876,3.87192,3.75773,3.74619,3.83731,4.03109,4.32752,4.72661,5.22835,5.83275,6.53981,7.34952,8.26189,9.27691,10.3946,11.6149,12.9379,14.3636,15.8919,17.5228,19.2565,21.0927,23.0317,25.0732,27.2175,29.4644,31.8139,34.2661,36.821,39.4785,42.2387,45.1015,48.067,51.1352,54.306,57.5794,60.9555,64.4343,68.0157,71.6998,75.4865,79.3759,83.368,87.4627,91.66,95.96,100.363,104.868,109.476,114.187,119,123.916,128.935,134.056,139.28,144.606,150.036,155.567,155.567,215.872
0,5.03235,4.98166,5.04022,2.1902,-1.81602,-1.84323,-1.85713,-2.13428,-1.81793,-1.73668,-1.73199,-1.74432,-1.77196,-1.73637,-2.15707,-1.70813,-2.02603,-1.71199,-1.71907,-1.77193,-1.71325,-1.8866,-1.71558,-1.73289,-1.70585,-2.25625,-1.85409,-2.18201,-1.95669,-1.7929,-1.70315,-1.71843,-1.72291,-1.98429,-2.19282,-2.0791,-1.74894,-2.07011,-1.73842,-1.764,-1.72274,-2.39239,-2.00171,-1.81634,-1.97082,-1.89655,-2.01594,-1.76242,-1.70802,-1.79613,-1.86743,-1.71463,-1.89545,-1.72358,-1.83657,-1.79095,-2.55488,-1.72169,-1.71104,-1.73152,-1.70505,-1.70387,-1.71322,-1.71647,-1.73913,-1.83766,-1.70832,-1.83296,-2.30646,-1.70374,-1.70831,-1.82453,-1.72003,-1.88296,-2.14032,-1.71189,-1.9221,-1.70448,-1.77763,-1.7709,-1.75519,-1.74738,-1.73513,-1.70804,-1.8672,-1.73046,-1.80065,-1.9102,-1.97265,-1.88661,-1.70618,-2.17422,-1.72479,-1.70906,-2.25827,-1.71782,-1.90331,-1.88877,-1.70427,-1.87704,-1.70347,-2.19333,-1.71812,-1.75209,-40.2986,-5.57467,105.941,101.412,96.9861,92.6628,88.4422,84.3244,80.3092,76.3967,72.5869,68.8798,65.2753,61.7736,58.3746,55.0782,51.8846,48.7936,45.8053,42.9197,40.1368,37.4566,34.8791,32.4043,30.0321,27.7627,25.5959,23.5319,21.5705,19.7118,17.9558,16.3025,14.7519,13.304,11.9587,10.7162,9.57635,8.53919,7.60472,6.77294,6.04386,5.41746,4.89375,4.47273,4.15441,3.93877,3.82583,3.81557,3.90801,4.10313,4.40095,4.80146,5.30465,5.91054,6.61912,7.43039,8.34435,9.361,10.4803,11.7024,13.0271,14.4545,15.9846,17.6174,19.3529,21.1911,23.1319,25.1755,27.3217,29.5707,31.9223,34.3766,36.9336,39.5933,42.3557,45.2208,48.1885,51.259,54.4322,57.708,61.0865,64.5678,68.1517,71.8383,75.6276,79.5195,83.5142,87.6116,91.8116,96.1144,100.52,105.028,109.639,114.352,119.168,124.087,129.109,134.233,139.46,144.79,150.222,155.757,155.757,216.095
0,5.00497,5.04234,5.02703,2.17468,-1.69599,-1.69974,-1.7042,-1.83129,-1.69924,-1.70354,-1.70414,-1.69814,-1.69627,-1.87069,-1.9019,-1.71629,-1.82955,-1.70627,-1.69961,-1.70277,-1.70082,-1.7669,-1.76898,-1.69643,-1.73446,-2.07316,-1.7654,-2.02782,-2.08211,-1.86371,-1.70328,-1.69673,-1.69865,-1.89912,-2.3083,-2.17186,-1.71803,-2.14765,-1.71344,-1.78652,-1.70465,-2.32446,-1.95723,-1.7882,-2.00129,-1.86836,-2.04134,-1.74625,-1.69872,-1.7813,-1.85272,-1.70564,-1.88453,-1.71526,-1.82894,-1.7842,-2.55974,-1.71529,-1.70354,-1.7235,-1.69844,-1.69715,-1.70505,-1.7111,-1.73511,-1.83741,-1.70228,-1.83215,-2.2994,-1.69639,-1.70072,-1.82111,-1.71356,-1.8784,-2.13734,-1.70426,-1.91304,-1.69685,-1.76619,-1.75834,-1.74203,-1.74896,-1.73662,-1.70514,-1.84036,-1.71417,-1.81853,-1.87142,-1.92564,-1.84297,-1.69584,-2.09791,-1.74038,-1.69595,-2.15543,-1.73619,-1.83063,-1.81462,-1.71333,-1.79731,-1.703,-2.04474,-1.69583,-1.81939,-42.4654,-4.84745,104.939,100.444,96.0514,91.7605,87.5718,83.4852,79.5007,75.6184,71.8381,68.1601,64.5841,61.1103,57.7386,54.4691,51.3017,48.2364,45.2732,42.4122,39.6533,36.9966,34.442,31.9895,29.6391,27.3909,25.2448,23.2008,21.259,19.4193,17.6817,16.0463,14.5129,13.0818,11.7527,10.5258,9.40103,8.37838,7.45787,6.63948,5.92323,5.30911,4.79712,4.38726,4.07953,3.87394,3.77047,3.76914,3.86994,4.07287,4.37794,4.78513,5.29446,5.90592,6.61951,7.43523,8.35308,9.37307,10.4952,11.7194,13.0458,14.4743,16.005,17.6377,19.3727,21.2097,23.1489,25.1902,27.3336,29.5792,31.9269,34.3767,36.9287,39.5828,42.339,45.1973,48.1578,51.2204,54.3852,57.6521,61.0211,64.4922,68.0655,71.7409,75.5185,79.3982,83.38,87.4639,91.65,95.9382,100.329,104.821,109.416,114.112,118.911,123.812,128.815,133.921,139.128,144.437,149.849,155.363,155.363,215.46
0,4.99607,5.02292,5.06521,2.24314,-1.72703,-1.72807,-1.73112,-1.83954,-1.72823,-1.73728,-1.73756,-1.73043,-1.7269,-1.89927,-1.91336,-1.74793,-1.84898,-1.73735,-1.73063,-1.73324,-1.73143,-1.79461,-1.79396,-1.72761,-1.76111,-2.08915,-1.79605,-2.04823,-2.07889,-1.87676,-1.73214,-1.72848,-1.73087,-1.92915,-2.28261,-2.15613,-1.75196,-2.13286,-1.74738,-1.80354,-1.73811,-2.34141,-1.98798,-1.82293,-1.99774,-1.90147,-2.03463,-1.7809,-1.73128,-1.81543,-1.88511,-1.7388,-1.91522,-1.74857,-1.86037,-1.81637,-2.52033,-1.74778,-1.73267,-1.75039,-1.73,-1.72851,-1.73464,-1.74205,-1.76467,-1.86073,-1.73286,-1.85386,-2.29856,-1.72757,-1.73227,-1.83945,-1.7412,-1.90757,-2.12563,-1.73238,-1.91645,-1.72698,-1.78293,-1.77524,-1.76065,-1.78936,-1.77728,-1.74237,-1.83913,-1.73593,-1.86962,-1.86038,-1.9044,-1.83304,-1.72875,-2.04419,-1.79382,-1.72892,-2.0836,-1.79323,-1.81093,-1.79711,-1.76698,-1.78134,-1.75265,-1.96766,-1.73363,-1.91127,-41.1516,-4.27223,104.852,100.364,95.9779,91.6936,87.5112,83.4308,79.4524,75.5759,71.8014,68.1288,64.5581,61.0895,57.7227,54.4579,51.2951,48.2342,45.2752,42.4183,39.6632,37.0101,34.459,32.0098,29.6626,27.4173,25.2739,23.2325,21.2931,19.4556,17.7201,16.0865,14.5549,13.1252,11.7974,10.5716,9.4478,8.42592,7.50598,6.68799,5.97196,5.35787,4.84573,4.43555,4.12731,3.92103,3.81669,3.81431,3.91387,4.11539,4.41885,4.82427,5.33163,5.94095,6.65221,7.46543,8.3806,9.39771,10.5168,11.7378,13.0608,14.4857,16.0125,17.6414,19.3721,21.2048,23.1395,25.1761,27.3147,29.5552,31.8977,34.3421,36.8885,39.5368,42.2871,45.1393,48.0935,51.1496,54.3076,57.5677,60.9296,64.3936,67.9594,71.6272,75.397,79.2687,83.2424,87.318,91.4956,95.7751,100.157,104.64,109.225,113.913,118.702,123.593,128.586,133.682,138.879,144.178,149.579,155.082,155.082,215.061
